capitalized,word_shape,contains_digit,prefixes,suffixes,POS,prev_word,prev_POS,next_word,next_POS,dep_tag,head_text,is_chunk,in_league,in_club,in_home,in_player,in_coach,in_nation,in_continent,token,NER
1,Xxx,0,"['B', 'Be']","['n', 'en']",PROPN,Proposed,PROPN,Chilwell,PROPN,nsubj,Chilwell,B,0,0,0,1,0,0,0,Ben,B-Player
1,Xxxxxxxx,0,"['C', 'Ch', 'Chi', 'Chil']","['l', 'll', 'ell', 'well']",PROPN,Ben,PROPN,Deal,PROPN,compound,Deal,I,0,0,0,1,0,0,0,Chilwell,I-Player
1,Xxxx,0,"['D', 'De', 'Dea']","['l', 'al', 'eal']",PROPN,Chilwell,PROPN,,,pobj,After,O,0,0,0,0,0,0,0,Deal,O
1,Xxxxx,0,"['P', 'Pe', 'Ped', 'Pedr']","['o', 'ro', 'dro', 'edro']",NOUN,,,Close,ADJ,npadvmod,Down,B,0,0,0,1,0,0,0,Pedro,B-Player
1,Xxxxx,0,"['C', 'Cl', 'Clo', 'Clos']","['e', 'se', 'ose', 'lose']",ADJ,Pedro,NOUN,to,ADP,amod,Pedro,I,0,0,0,0,0,0,0,Close,O
0,xx,0,['t'],['o'],ADP,Close,ADJ,Agreeing,VERB,prep,Close,O,0,0,0,0,0,0,0,to,O
1,Xxxxxxxx,0,"['A', 'Ag', 'Agr', 'Agre']","['g', 'ng', 'ing', 'eing']",VERB,to,ADP,Free,ADJ,pcomp,to,O,0,0,0,0,0,0,0,Agreeing,O
1,Xxxx,0,"['F', 'Fr', 'Fre']","['e', 'ee', 'ree']",ADJ,Agreeing,VERB,Transfer,PROPN,amod,Transfer,O,0,0,0,0,0,0,0,Free,O
1,Xxxxxxxx,0,"['T', 'Tr', 'Tra', 'Tran']","['r', 'er', 'fer', 'sfer']",PROPN,Free,ADJ,to,ADP,dobj,Agreeing,O,0,0,0,0,0,0,0,Transfer,O
0,xx,0,['t'],['o'],ADP,Transfer,PROPN,Roma,PROPN,prep,Agreeing,O,0,0,0,0,0,0,0,to,O
1,Xxxx,0,"['R', 'Ro', 'Rom']","['a', 'ma', 'oma']",PROPN,to,ADP,as,SCONJ,pobj,to,B,0,0,0,0,0,0,0,Roma,B-Club
0,xx,0,['a'],['s'],SCONJ,Roma,PROPN,Chelsea,PROPN,mark,Runs,I,0,0,0,0,0,0,0,as,O
1,Xxxxxxx,0,"['C', 'Ch', 'Che', 'Chel']","['a', 'ea', 'sea', 'lsea']",PROPN,as,SCONJ,Contract,PROPN,compound,Contract,I,0,1,0,0,0,0,0,Chelsea,B-Club
1,Xxxxxxxx,0,"['C', 'Co', 'Con', 'Cont']","['t', 'ct', 'act', 'ract']",PROPN,Chelsea,PROPN,Runs,VERB,nsubj,Runs,I,0,0,0,0,0,0,0,Contract,O
1,Xxxx,0,"['R', 'Ru', 'Run']","['s', 'ns', 'uns']",VERB,Contract,PROPN,Down,ADV,advcl,Agreeing,I,0,0,0,0,0,0,0,Runs,O
1,Xxxx,0,"['D', 'Do', 'Dow']","['n', 'wn', 'own']",ADV,Runs,VERB,,,ROOT,Down,I,0,0,0,0,0,0,0,Down,O
1,Xxxx,0,"['R', 'Re', 'Rea']","['l', 'al', 'eal']",PROPN,,,Madrid,PROPN,compound,Prepare,B,0,0,0,0,0,0,0,Real,B-Club
1,Xxxxxx,0,"['M', 'Ma', 'Mad', 'Madr']","['d', 'id', 'rid', 'drid']",PROPN,Real,PROPN,Prepare,PROPN,compound,Prepare,I,0,0,0,0,0,0,0,Madrid,I-Club
1,Xxxxxxx,0,"['P', 'Pr', 'Pre', 'Prep']","['e', 're', 'are', 'pare']",PROPN,Madrid,PROPN,Ã¢Â‚Â¬80,PROPN,ROOT,Prepare,I,0,0,0,0,0,0,0,Prepare,O
1,X¢X‚X¬dd,1,"['Ã', 'Ã¢', 'Ã¢Â', 'Ã¢Â‚']","['0', '80', '¬80', 'Â¬80']",PROPN,Prepare,PROPN,m,PROPN,npadvmod,Prepare,O,0,0,0,0,0,0,0,Ã¢Â‚Â¬80,O
0,x,0,[],[],PROPN,Ã¢Â‚Â¬80,PROPN,Bid,PROPN,punct,Ã¢Â‚Â¬80,O,0,0,0,0,0,0,0,m,O
1,Xxx,0,"['B', 'Bi']","['d', 'id']",PROPN,m,PROPN,for,ADP,ROOT,Bid,B,0,0,0,0,0,0,0,Bid,O
0,xxx,0,"['f', 'fo']","['r', 'or']",ADP,Bid,PROPN,Kai,PROPN,prep,Bid,O,0,0,0,0,0,0,0,for,O
1,Xxx,0,"['K', 'Ka']","['i', 'ai']",PROPN,for,ADP,Havertz,PROPN,compound,Havertz,B,0,0,0,1,0,0,0,Kai,B-Player
1,Xxxxxxx,0,"['H', 'Ha', 'Hav', 'Have']","['z', 'tz', 'rtz', 'ertz']",PROPN,Kai,PROPN,in,ADP,pobj,for,I,0,0,0,1,0,0,0,Havertz,I-Player
0,xx,0,['i'],['n'],ADP,Havertz,PROPN,Deal,PROPN,prep,Bid,O,0,0,0,0,0,0,0,in,O
1,Xxxx,0,"['D', 'De', 'Dea']","['l', 'al', 'eal']",PROPN,in,ADP,That,PRON,pobj,in,O,0,0,0,0,0,0,0,Deal,O
1,Xxxx,0,"['T', 'Th', 'Tha']","['t', 'at', 'hat']",PRON,Deal,PROPN,Would,AUX,nsubj,See,O,0,0,0,0,0,0,0,That,O
1,Xxxxx,0,"['W', 'Wo', 'Wou', 'Woul']","['d', 'ld', 'uld', 'ould']",AUX,That,PRON,See,VERB,aux,See,O,0,0,0,0,0,0,0,Would,O
1,Xxx,0,"['S', 'Se']","['e', 'ee']",VERB,Would,AUX,Him,PRON,relcl,Bid,O,0,0,0,0,0,0,0,See,O
1,Xxx,0,"['H', 'Hi']","['m', 'im']",PRON,See,VERB,Loaned,VERB,nsubj,Loaned,O,0,0,0,0,0,0,0,Him,O
1,Xxxxxx,0,"['L', 'Lo', 'Loa', 'Loan']","['d', 'ed', 'ned', 'aned']",VERB,Him,PRON,Back,ADV,ccomp,See,O,0,0,0,0,0,0,0,Loaned,O
1,Xxxx,0,"['B', 'Ba', 'Bac']","['k', 'ck', 'ack']",ADV,Loaned,VERB,to,ADP,advmod,Loaned,O,0,0,0,0,0,0,0,Back,O
0,xx,0,['t'],['o'],ADP,Back,ADV,Bayer,PROPN,prep,Loaned,O,0,0,0,0,0,0,0,to,O
1,Xxxxx,0,"['B', 'Ba', 'Bay', 'Baye']","['r', 'er', 'yer', 'ayer']",PROPN,to,ADP,Leverkusen,PROPN,compound,Leverkusen,B,0,0,0,0,0,0,0,Bayer,B-Club
1,Xxxxxxxxxx,0,"['L', 'Le', 'Lev', 'Leve']","['n', 'en', 'sen', 'usen']",PROPN,Bayer,PROPN,,,pobj,to,I,0,0,0,0,0,0,0,Leverkusen,I-Club
1,Xxxxx,0,"['F', 'Fr', 'Fra', 'Fran']","['k', 'nk', 'ank', 'rank']",PROPN,,,Lampard,PROPN,compound,Lampard,B,0,0,0,0,1,0,0,Frank,B-Coach
1,Xxxxxxx,0,"['L', 'La', 'Lam', 'Lamp']","['d', 'rd', 'ard', 'pard']",PROPN,Frank,PROPN,and,CCONJ,nsubj,Made,I,0,0,0,0,1,0,0,Lampard,I-Coach
0,xxx,0,"['a', 'an']","['d', 'nd']",CCONJ,Lampard,PROPN,Petr,PROPN,cc,Lampard,O,0,0,0,0,0,0,0,and,O
1,Xxxx,0,"['P', 'Pe', 'Pet']","['r', 'tr', 'etr']",PROPN,and,CCONJ,Cech,PROPN,compound,Cech,O,0,0,0,0,0,0,0,Petr,B-Player
1,Xxxx,0,"['C', 'Ce', 'Cec']","['h', 'ch', 'ech']",PROPN,Petr,PROPN,Made,VERB,conj,Lampard,O,0,0,0,0,0,0,0,Cech,I-Player
1,Xxxx,0,"['M', 'Ma', 'Mad']","['e', 'de', 'ade']",VERB,Cech,PROPN,',PUNCT,ROOT,Made,O,0,0,0,0,0,0,0,Made,O
0,',0,[],[],PUNCT,Made,VERB,Secret,PROPN,punct,Trip,O,0,0,0,0,0,0,0,',O
1,Xxxxxx,0,"['S', 'Se', 'Sec', 'Secr']","['t', 'et', 'ret', 'cret']",PROPN,',PUNCT,Trip,NOUN,compound,Trip,O,0,0,0,0,0,0,0,Secret,O
1,Xxxx,0,"['T', 'Tr', 'Tri']","['p', 'ip', 'rip']",NOUN,Secret,PROPN,',PUNCT,dobj,Made,O,0,0,0,0,0,0,0,Trip,O
0,',0,[],[],PUNCT,Trip,NOUN,to,ADP,punct,Trip,O,0,0,0,0,0,0,0,',O
0,xx,0,['t'],['o'],ADP,',PUNCT,Germany,PROPN,prep,Trip,O,0,0,0,0,0,0,0,to,O
1,Xxxxxxx,0,"['G', 'Ge', 'Ger', 'Germ']","['y', 'ny', 'any', 'many']",PROPN,to,ADP,to,PART,pobj,to,B,0,0,0,0,0,1,0,Germany,B-Nation
0,xx,0,['t'],['o'],PART,Germany,PROPN,Secure,VERB,aux,Secure,O,0,0,0,0,0,0,0,to,O
1,Xxxxxx,0,"['S', 'Se', 'Sec', 'Secu']","['e', 're', 'ure', 'cure']",VERB,to,PART,Timo,PROPN,advcl,Made,O,0,0,0,0,0,0,0,Secure,O
1,Xxxx,0,"['T', 'Ti', 'Tim']","['o', 'mo', 'imo']",PROPN,Secure,VERB,Werner,PROPN,compound,Werner,B,0,0,0,1,0,0,0,Timo,B-Player
1,Xxxxxx,0,"['W', 'We', 'Wer', 'Wern']","['r', 'er', 'ner', 'rner']",PROPN,Timo,PROPN,Signing,PROPN,compound,Signing,I,0,0,0,1,0,0,0,Werner,I-Player
1,Xxxxxxx,0,"['S', 'Si', 'Sig', 'Sign']","['g', 'ng', 'ing', 'ning']",PROPN,Werner,PROPN,,,dobj,Secure,I,0,0,0,0,0,0,0,Signing,O
0,d,1,[],[],NUM,,,Things,NOUN,nummod,Things,O,0,0,0,0,0,0,0,5,O
1,Xxxxxx,0,"['T', 'Th', 'Thi', 'Thin']","['s', 'gs', 'ngs', 'ings']",NOUN,5,NUM,to,PART,ROOT,Things,O,0,0,0,0,0,0,0,Things,O
0,xx,0,['t'],['o'],PART,Things,NOUN,Know,VERB,aux,Know,O,0,0,0,0,0,0,0,to,O
1,Xxxx,0,"['K', 'Kn', 'Kno']","['w', 'ow', 'now']",VERB,to,PART,About,ADP,relcl,Things,O,0,0,0,0,0,0,0,Know,O
1,Xxxxx,0,"['A', 'Ab', 'Abo', 'Abou']","['t', 'ut', 'out', 'bout']",ADP,Know,VERB,Tottenham,PROPN,prep,Know,O,0,0,0,0,0,0,0,About,O
1,Xxxxxxxxx,0,"['T', 'To', 'Tot', 'Tott']","['m', 'am', 'ham', 'nham']",PROPN,About,ADP,Hotspur,PROPN,compound,Gerson,O,0,0,0,0,0,0,0,Tottenham,B-Club
1,Xxxxxxx,0,"['H', 'Ho', 'Hot', 'Hots']","['r', 'ur', 'pur', 'spur']",PROPN,Tottenham,PROPN,Target,PROPN,compound,Gerson,O,0,0,0,0,0,0,0,Hotspur,I-Club
1,Xxxxxx,0,"['T', 'Ta', 'Tar', 'Targ']","['t', 'et', 'get', 'rget']",PROPN,Hotspur,PROPN,Gerson,PROPN,compound,Gerson,O,0,0,0,0,0,0,0,Target,O
1,Xxxxxx,0,"['G', 'Ge', 'Ger', 'Gers']","['n', 'on', 'son', 'rson']",PROPN,Target,PROPN,,,pobj,About,O,0,0,0,0,0,0,0,Gerson,B-Player
1,Xxxxxx,0,"['S', 'Sa', 'San', 'Sand']","['o', 'ro', 'dro', 'ndro']",PROPN,,,Tonali,PROPN,compound,Ready,B,0,0,0,1,0,0,0,Sandro,B-Player
1,Xxxxxx,0,"['T', 'To', 'Ton', 'Tona']","['i', 'li', 'ali', 'nali']",PROPN,Sandro,PROPN,Ready,PROPN,compound,Ready,I,0,0,0,1,0,0,0,Tonali,I-Player
1,Xxxxx,0,"['R', 'Re', 'Rea', 'Read']","['y', 'dy', 'ady', 'eady']",PROPN,Tonali,PROPN,to,PART,ROOT,Ready,O,0,0,0,0,0,0,0,Ready,O
0,xx,0,['t'],['o'],PART,Ready,PROPN,',PUNCT,aux,Make,O,0,0,0,0,0,0,0,to,O
0,',0,[],[],PUNCT,to,PART,Make,VERB,punct,Make,O,0,0,0,0,0,0,0,',O
1,Xxxx,0,"['M', 'Ma', 'Mak']","['e', 'ke', 'ake']",VERB,',PUNCT,the,DET,xcomp,Ready,O,0,0,0,0,0,0,0,Make,O
0,xxx,0,"['t', 'th']","['e', 'he']",DET,Make,VERB,Right,PROPN,det,Sacrifices,O,0,0,0,0,0,0,0,the,O
1,Xxxxx,0,"['R', 'Ri', 'Rig', 'Righ']","['t', 'ht', 'ght', 'ight']",PROPN,the,DET,Sacrifices,PROPN,compound,Sacrifices,O,0,0,0,0,0,0,0,Right,O
1,Xxxxxxxxxx,0,"['S', 'Sa', 'Sac', 'Sacr']","['s', 'es', 'ces', 'ices']",PROPN,Right,PROPN,',PUNCT,dobj,Make,O,0,0,0,0,0,0,0,Sacrifices,O
0,',0,[],[],PUNCT,Sacrifices,PROPN,to,PART,punct,Sacrifices,O,0,0,0,0,0,0,0,',O
0,xx,0,['t'],['o'],PART,',PUNCT,Become,VERB,aux,Become,O,0,0,0,0,0,0,0,to,O
1,Xxxxxx,0,"['B', 'Be', 'Bec', 'Beco']","['e', 'me', 'ome', 'come']",VERB,to,PART,One,NUM,relcl,Sacrifices,O,0,0,0,0,0,0,0,Become,O
1,Xxx,0,"['O', 'On']","['e', 'ne']",NUM,Become,VERB,of,ADP,attr,Become,O,0,0,0,0,0,0,0,One,O
0,xx,0,['o'],['f'],ADP,One,NUM,World,PROPN,prep,One,O,0,0,0,0,0,0,0,of,O
1,Xxxxx,0,"['W', 'Wo', 'Wor', 'Worl']","['d', 'ld', 'rld', 'orld']",PROPN,of,ADP,'s,PART,poss,Players,O,0,0,0,0,0,0,0,World,O
0,'x,0,"[""'""]",['s'],PART,World,PROPN,Best,PROPN,case,World,O,0,0,0,0,0,0,0,'s,O
1,Xxxx,0,"['B', 'Be', 'Bes']","['t', 'st', 'est']",PROPN,'s,PART,Players,PROPN,compound,Players,O,0,0,0,0,0,0,0,Best,O
1,Xxxxxxx,0,"['P', 'Pl', 'Pla', 'Play']","['s', 'rs', 'ers', 'yers']",PROPN,Best,PROPN,,,pobj,of,O,0,0,0,0,0,0,0,Players,O
1,Xxxx,0,"['T', 'Ti', 'Tim']","['o', 'mo', 'imo']",PROPN,,,Werner,PROPN,compound,Werner,B,0,0,0,1,0,0,0,Timo,B-Player
1,Xxxxxx,0,"['W', 'We', 'Wer', 'Wern']","['r', 'er', 'ner', 'rner']",PROPN,Timo,PROPN,:,PUNCT,ROOT,Werner,I,0,0,0,1,0,0,0,Werner,I-Player
0,:,0,[],[],PUNCT,Werner,PROPN,The,DET,punct,Werner,O,0,0,0,0,0,0,0,:,O
1,Xxx,0,"['T', 'Th']","['e', 'he']",DET,:,PUNCT,Pros,PROPN,det,Pros,O,0,0,0,0,0,0,0,The,O
1,Xxxx,0,"['P', 'Pr', 'Pro']","['s', 'os', 'ros']",PROPN,The,DET,and,CCONJ,appos,Werner,O,0,0,0,0,0,0,0,Pros,O
0,xxx,0,"['a', 'an']","['d', 'nd']",CCONJ,Pros,PROPN,Cons,PROPN,cc,Pros,O,0,0,0,0,0,0,0,and,O
1,Xxxx,0,"['C', 'Co', 'Con']","['s', 'ns', 'ons']",PROPN,and,CCONJ,of,ADP,conj,Pros,O,0,0,0,0,0,0,0,Cons,O
0,xx,0,['o'],['f'],ADP,Cons,PROPN,the,DET,prep,Pros,O,0,0,0,0,0,0,0,of,O
0,xxx,0,"['t', 'th']","['e', 'he']",DET,of,ADP,German,PROPN,det,Chelsea,O,0,0,0,0,0,0,0,the,O
1,Xxxxxx,0,"['G', 'Ge', 'Ger', 'Germ']","['n', 'an', 'man', 'rman']",PROPN,the,DET,Joining,PROPN,compound,Chelsea,B,0,0,0,0,0,0,0,German,O
1,Xxxxxxx,0,"['J', 'Jo', 'Joi', 'Join']","['g', 'ng', 'ing', 'ning']",PROPN,German,PROPN,Chelsea,PROPN,compound,Chelsea,O,0,0,0,0,0,0,0,Joining,O
1,Xxxxxxx,0,"['C', 'Ch', 'Che', 'Chel']","['a', 'ea', 'sea', 'lsea']",PROPN,Joining,PROPN,,,pobj,of,O,0,1,0,0,0,0,0,Chelsea,B-Club
1,Xxxxxxx,0,"['A', 'Ar', 'Ars', 'Arse']","['l', 'al', 'nal', 'enal']",PROPN,,,Ready,PROPN,compound,Ready,O,0,1,0,0,0,0,0,Arsenal,B-Club
1,Xxxxx,0,"['R', 'Re', 'Rea', 'Read']","['y', 'dy', 'ady', 'eady']",PROPN,Arsenal,PROPN,to,PART,ROOT,Ready,O,0,0,0,0,0,0,0,Ready,O
0,xx,0,['t'],['o'],PART,Ready,PROPN,Take,VERB,aux,Take,O,0,0,0,0,0,0,0,to,O
1,Xxxx,0,"['T', 'Ta', 'Tak']","['e', 'ke', 'ake']",VERB,to,PART,Loss,PROPN,xcomp,Ready,O,0,0,0,0,0,0,0,Take,O
1,Xxxx,0,"['L', 'Lo', 'Los']","['s', 'ss', 'oss']",PROPN,Take,VERB,on,ADP,dobj,Take,O,0,0,0,0,0,0,0,Loss,O
0,xx,0,['o'],['n'],ADP,Loss,PROPN,Kieran,PROPN,prep,Take,O,0,0,0,0,0,0,0,on,O
1,Xxxxxx,0,"['K', 'Ki', 'Kie', 'Kier']","['n', 'an', 'ran', 'eran']",PROPN,on,ADP,Tierney,PROPN,compound,Tierney,B,0,0,0,1,0,0,0,Kieran,B-Player
1,Xxxxxxx,0,"['T', 'Ti', 'Tie', 'Tier']","['y', 'ey', 'ney', 'rney']",PROPN,Kieran,PROPN,10,NUM,pobj,on,I,0,0,0,1,0,0,0,Tierney,I-Player
0,dd,1,['1'],['0'],NUM,Tierney,PROPN,Months,NOUN,nummod,Months,B,0,0,0,0,0,0,0,10,B-Time
1,Xxxxxx,0,"['M', 'Mo', 'Mon', 'Mont']","['s', 'hs', 'ths', 'nths']",NOUN,10,NUM,After,ADP,npadvmod,After,I,0,0,0,0,0,0,0,Months,I-Time
1,Xxxxx,0,"['A', 'Af', 'Aft', 'Afte']","['r', 'er', 'ter', 'fter']",ADP,Months,NOUN,Ã‚Â£25,NOUN,prep,Take,O,0,0,0,0,0,0,0,After,O
1,X‚X£dd,1,"['Ã', 'Ã‚', 'Ã‚Â', 'Ã‚Â£']","['5', '25', '£25', 'Â£25']",NOUN,After,ADP,m,VERB,pobj,After,O,0,0,0,0,0,0,0,Ã‚Â£25,O
0,x,0,[],[],VERB,Ã‚Â£25,NOUN,Move,PROPN,pobj,After,O,0,0,0,0,0,0,0,m,O
1,Xxxx,0,"['M', 'Mo', 'Mov']","['e', 've', 'ove']",PROPN,m,VERB,-,PUNCT,compound,Leicester,B,0,0,0,0,0,0,0,Move,O
0,-,0,[],[],PUNCT,Move,PROPN,Leicester,PROPN,punct,Leicester,I,0,0,0,0,0,0,0,-,O
1,Xxxxxxxxx,0,"['L', 'Le', 'Lei', 'Leic']","['r', 'er', 'ter', 'ster']",PROPN,-,PUNCT,Eyeing,PROPN,compound,Deal,I,0,0,0,0,0,0,0,Leicester,B-Club
1,Xxxxxx,0,"['E', 'Ey', 'Eye', 'Eyei']","['g', 'ng', 'ing', 'eing']",PROPN,Leicester,PROPN,Deal,PROPN,compound,Deal,I,0,0,0,0,0,0,0,Eyeing,O
1,Xxxx,0,"['D', 'De', 'Dea']","['l', 'al', 'eal']",PROPN,Eyeing,PROPN,,,pobj,After,O,0,0,0,0,0,0,0,Deal,O
1,Xxxxxxxxxx,0,"['M', 'Ma', 'Man', 'Manc']","['r', 'er', 'ter', 'ster']",PROPN,,,City,PROPN,compound,City,B,0,0,0,0,0,0,0,Manchester,B-Club
1,Xxxx,0,"['C', 'Ci', 'Cit']","['y', 'ty', 'ity']",PROPN,Manchester,PROPN,Prepared,VERB,nsubj,Prepared,I,0,0,0,0,0,0,0,City,I-Club
1,Xxxxxxxx,0,"['P', 'Pr', 'Pre', 'Prep']","['d', 'ed', 'red', 'ared']",VERB,City,PROPN,to,ADP,ROOT,Prepared,I,0,0,0,0,0,0,0,Prepared,O
0,xx,0,['t'],['o'],ADP,Prepared,VERB,Battle,PROPN,prep,Prepared,O,0,0,0,0,0,0,0,to,O
1,Xxxxxx,0,"['B', 'Ba', 'Bat', 'Batt']","['e', 'le', 'tle', 'ttle']",PROPN,to,ADP,Chelsea,PROPN,compound,Chelsea,B,0,0,0,0,0,0,0,Battle,O
1,Xxxxxxx,0,"['C', 'Ch', 'Che', 'Chel']","['a', 'ea', 'sea', 'lsea']",PROPN,Battle,PROPN,for,ADP,pobj,to,I,0,1,0,0,0,0,0,Chelsea,B-Club
0,xxx,0,"['f', 'fo']","['r', 'or']",ADP,Chelsea,PROPN,Leicester,PROPN,prep,Prepared,O,0,0,0,0,0,0,0,for,O
1,Xxxxxxxxx,0,"['L', 'Le', 'Lei', 'Leic']","['r', 'er', 'ter', 'ster']",PROPN,for,ADP,City,PROPN,compound,City,B,0,0,0,0,0,0,0,Leicester,B-Club
1,Xxxx,0,"['C', 'Ci', 'Cit']","['y', 'ty', 'ity']",PROPN,Leicester,PROPN,&,CCONJ,pobj,for,I,0,0,0,0,0,0,0,City,I-Club
0,&,0,[],[],CCONJ,City,PROPN,England,PROPN,cc,City,I,0,0,0,0,0,0,0,&,O
1,Xxxxxxx,0,"['E', 'En', 'Eng', 'Engl']","['d', 'nd', 'and', 'land']",PROPN,&,CCONJ,Left,PROPN,conj,City,O,0,0,0,0,0,1,0,England,B-Nation
1,Xxxx,0,"['L', 'Le', 'Lef']","['t', 'ft', 'eft']",PROPN,England,PROPN,-,PUNCT,amod,Chilwell,O,0,0,0,0,0,0,0,Left,O
0,-,0,[],[],PUNCT,Left,PROPN,Back,PROPN,punct,Left,O,0,0,0,0,0,0,0,-,O
1,Xxxx,0,"['B', 'Ba', 'Bac']","['k', 'ck', 'ack']",PROPN,-,PUNCT,Ben,PROPN,prt,Left,O,0,0,0,0,0,0,0,Back,O
1,Xxx,0,"['B', 'Be']","['n', 'en']",PROPN,Back,PROPN,Chilwell,PROPN,compound,Chilwell,B,0,0,0,1,0,0,0,Ben,B-Player
1,Xxxxxxxx,0,"['C', 'Ch', 'Chi', 'Chil']","['l', 'll', 'ell', 'well']",PROPN,Ben,PROPN,,,npadvmod,Prepared,I,0,0,0,1,0,0,0,Chilwell,I-Player
1,Xxxxxxxx,0,"['F', 'Fl', 'Fla', 'Flam']","['o', 'go', 'ngo', 'engo']",PROPN,,,Unwilling,PROPN,compound,Unwilling,B,0,0,0,0,0,0,0,Flamengo,B-Club
1,Xxxxxxxxx,0,"['U', 'Un', 'Unw', 'Unwi']","['g', 'ng', 'ing', 'ling']",PROPN,Flamengo,PROPN,to,PART,ROOT,Unwilling,I,0,0,0,0,0,0,0,Unwilling,O
0,xx,0,['t'],['o'],PART,Unwilling,PROPN,Sell,VERB,aux,Sell,O,0,0,0,0,0,0,0,to,O
1,Xxxx,0,"['S', 'Se', 'Sel']","['l', 'll', 'ell']",VERB,to,PART,Star,PROPN,xcomp,Unwilling,O,0,0,0,0,0,0,0,Sell,O
1,Xxxx,0,"['S', 'St', 'Sta']","['r', 'ar', 'tar']",PROPN,Sell,VERB,Midfielder,PROPN,compound,Midfielder,O,0,0,0,0,0,0,0,Star,O
1,Xxxxxxxxxx,0,"['M', 'Mi', 'Mid', 'Midf']","['r', 'er', 'der', 'lder']",PROPN,Star,PROPN,Tottenham,PROPN,compound,Value,O,0,0,0,0,0,0,0,Midfielder,O
1,Xxxxxxxxx,0,"['T', 'To', 'Tot', 'Tott']","['m', 'am', 'ham', 'nham']",PROPN,Midfielder,PROPN,Value,PROPN,compound,Value,B,0,0,0,0,0,0,0,Tottenham,B-Club
1,Xxxxx,0,"['V', 'Va', 'Val', 'Valu']","['e', 'ue', 'lue', 'alue']",PROPN,Tottenham,PROPN,at,ADP,dobj,Sell,I,0,0,0,0,0,0,0,Value,O
0,xx,0,['a'],['t'],ADP,Value,PROPN,Ã‚Â£16,PROPN,prep,Sell,O,0,0,0,0,0,0,0,at,O
1,X‚X£dd,1,"['Ã', 'Ã‚', 'Ã‚Â', 'Ã‚Â£']","['6', '16', '£16', 'Â£16']",PROPN,at,ADP,m,PROPN,pobj,at,B,0,0,0,0,0,0,0,Ã‚Â£16,O
0,x,0,[],[],PROPN,Ã‚Â£16,PROPN,,,pobj,at,O,0,0,0,0,0,0,0,m,O
1,Xxxxxxx,0,"['A', 'An', 'Ant', 'Anto']","['e', 'ne', 'ine', 'oine']",PROPN,,,Griezmann,PROPN,compound,Desire,B,0,0,0,1,0,0,0,Antoine,B-Player
1,Xxxxxxxxx,0,"['G', 'Gr', 'Gri', 'Grie']","['n', 'nn', 'ann', 'mann']",PROPN,Antoine,PROPN,Reiterates,PROPN,compound,Desire,I,0,0,0,1,0,0,0,Griezmann,I-Player
1,Xxxxxxxxxx,0,"['R', 'Re', 'Rei', 'Reit']","['s', 'es', 'tes', 'ates']",PROPN,Griezmann,PROPN,Desire,PROPN,compound,Desire,I,0,0,0,0,0,0,0,Reiterates,O
1,Xxxxxx,0,"['D', 'De', 'Des', 'Desi']","['e', 're', 'ire', 'sire']",PROPN,Reiterates,PROPN,to,PART,ROOT,Desire,I,0,0,0,0,0,0,0,Desire,O
0,xx,0,['t'],['o'],PART,Desire,PROPN,Join,VERB,aux,Join,O,0,0,0,0,0,0,0,to,O
1,Xxxx,0,"['J', 'Jo', 'Joi']","['n', 'in', 'oin']",VERB,to,PART,MLS,PROPN,acl,Desire,B,0,0,0,0,0,0,0,Join,O
1,XXX,0,"['M', 'ML']","['S', 'LS']",PROPN,Join,VERB,&,CCONJ,dobj,Join,I,0,0,0,0,0,0,0,MLS,B-League
0,&,0,[],[],CCONJ,MLS,PROPN,Outlines,PROPN,cc,MLS,I,0,0,0,0,0,0,0,&,O
1,Xxxxxxxx,0,"['O', 'Ou', 'Out', 'Outl']","['s', 'es', 'nes', 'ines']",PROPN,&,CCONJ,When,SCONJ,conj,MLS,I,0,0,0,0,0,0,0,Outlines,O
1,Xxxx,0,"['W', 'Wh', 'Whe']","['n', 'en', 'hen']",SCONJ,Outlines,PROPN,That,PRON,advmod,Happen,O,0,0,0,0,0,0,0,When,O
1,Xxxx,0,"['T', 'Th', 'Tha']","['t', 'at', 'hat']",PRON,When,SCONJ,Could,AUX,nsubj,Happen,O,0,0,0,0,0,0,0,That,O
1,Xxxxx,0,"['C', 'Co', 'Cou', 'Coul']","['d', 'ld', 'uld', 'ould']",AUX,That,PRON,Happen,VERB,aux,Happen,O,0,0,0,0,0,0,0,Could,O
1,Xxxxxx,0,"['H', 'Ha', 'Hap', 'Happ']","['n', 'en', 'pen', 'ppen']",VERB,Could,AUX,,,relcl,Desire,O,0,0,0,0,0,0,0,Happen,O
1,Xxxx,0,"['R', 'Re', 'Rea']","['l', 'al', 'eal']",ADJ,,,Madrid,PROPN,amod,Imminent,O,0,0,0,0,0,0,0,Real,B-Club
1,Xxxxxx,0,"['M', 'Ma', 'Mad', 'Madr']","['d', 'id', 'rid', 'drid']",PROPN,Real,ADJ,Offer,PROPN,compound,Imminent,O,0,0,0,0,0,0,0,Madrid,I-Club
1,Xxxxx,0,"['O', 'Of', 'Off', 'Offe']","['r', 'er', 'fer', 'ffer']",PROPN,Madrid,PROPN,Imminent,PROPN,compound,Imminent,O,0,0,0,0,0,0,0,Offer,O
1,Xxxxxxxx,0,"['I', 'Im', 'Imm', 'Immi']","['t', 'nt', 'ent', 'nent']",PROPN,Offer,PROPN,for,ADP,ROOT,Imminent,O,0,0,0,0,0,0,0,Imminent,O
